"municipio","COUNT(municipio)","mes","ano","AVG(tempo_atracado)","AVG(tempo_estadia)"
Candeias,1,"93,75","2019",4.0,45.0
Candeias,1,"99,283333333384","2019",4.0,32.0
Caravelas,1,"14,000000000058","2019",1.0,13.0
Caravelas,1,"14,366666666698","2019",1.0,13.0
Caravelas,1,"14,716666666616","2019",1.0,13.0
Caravelas,1,"14,766666666605","2019",0.0,14.0
Caravelas,1,"14,966666666558","2019",0.0,14.0
Caravelas,1,"15,349999999919","2019",0.0,14.0
Caravelas,1,"15,516666666605","2019",0.0,14.0
Caravelas,1,"15,633333333302","2019",1.0,14.0
Caravelas,1,"16,13333333336","2019",1.0,15.0
Caravelas,1,"17,133333333302","2019",3.0,16.0
Caravelas,1,"17,33333333343","2019",1.0,16.0
Caravelas,2,"17,583333333372","2019",1.5,15.0
Caravelas,1,"17,61666666664","2019",0.0,16.0
Caravelas,1,"17,750000000058","2019",0.0,16.0
Caravelas,1,"18,08333333343","2019",0.0,17.0
Caravelas,2,"18,833333333256","2019",4.0,18.0
Caravelas,1,"19,333333333314","2019",0.0,18.0
Caravelas,1,"20,066666666593","2019",0.0,18.0
Caravelas,1,"20,116666666581","2019",2.0,15.0
Caravelas,1,"20,483333333395","2019",1.0,16.0
Caravelas,1,"20,833333333314","2019",3.0,20.0
Caravelas,1,"21,083333333256","2019",0.0,20.0
Caravelas,1,"21,166666666511","2019",2.0,20.0
Caravelas,1,"21,266666666663","2019",0.0,20.0
Caravelas,1,"22,416666666744","2019",6.0,21.0
Caravelas,1,"23,050000000047","2019",2.0,22.0
Caravelas,1,"23,16666666657","2019",1.0,22.0
Caravelas,1,"23,216666666733","2019",6.0,22.0
Caravelas,1,"23,833333333314","2019",1.0,22.0
Caravelas,1,"24,016666666721","2019",4.0,23.0
Caravelas,1,"24,316666666651","2019",3.0,23.0
Caravelas,1,"24,916666666686","2019",0.0,24.0
Caravelas,1,"25,166666666628","2019",10.0,24.0
Caravelas,1,"25,5","2019",1.0,24.0
Caravelas,1,"26,399999999965","2019",0.0,25.0
Caravelas,1,"26,599999999919","2019",10.0,25.0
Caravelas,1,"26,716666666616","2019",7.0,20.0
Caravelas,1,"27","2019",2.0,26.0
Caravelas,1,"27,38333333336","2019",1.0,26.0
Caravelas,1,"29,416666666511","2019",10.0,28.0
Caravelas,1,"29,750000000058","2019",0.0,29.0
Caravelas,1,"30,516666666605","2019",3.0,29.0
Caravelas,1,"31,250000000058","2019",4.0,20.0
